Country,Localite,Category,Value,Date
Guinea,Dalaba,Confirmed cases,9,01/19/15
Guinea,Beyla,Confirmed cases,45,01/19/15
Guinea,Kindia,Confirmed cases,63,01/19/15
Guinea,Lola,Confirmed cases,68,01/19/15
Guinea,Boke,Confirmed cases,1,01/19/15
Guinea,Mamou,Confirmed cases,0,01/19/15
Guinea,Faranah,Confirmed cases,46,01/19/15
Guinea,Kankan,Confirmed cases,31,01/19/15
Guinea,Fria,Confirmed cases,2,01/19/15
Guinea,National,Cases,"2,873",01/19/15
Guinea,Conakry,Cases,414,01/19/15
Guinea,Gueckedou,Cases,381,01/19/15
Guinea,Macenta,Cases,742,01/19/15
Guinea,Dabola,Cases,13,01/19/15
Guinea,Kissidougou,Cases,102,01/19/15
Guinea,Dinguiraye,Cases,1,01/19/15
Guinea,Telimele,Cases,44,01/19/15
Guinea,Boffa,Cases,30,01/19/15
Guinea,Kouroussa,Cases,20,01/19/15
Guinea,Siguiri,Cases,31,01/19/15
Guinea,Pita,Cases,9,01/19/15
Guinea,Nzerekore,Cases,254,01/19/15
Guinea,Yomou,Cases,11,01/19/15
Guinea,Dubreka,Cases,91,01/19/15
Guinea,For?cariah,Cases,62,01/19/15
Guinea,Kerouane,Cases,161,01/19/15
Guinea,Coyah,Cases,174,01/19/15
Guinea,Dalaba,Cases,9,01/19/15
Guinea,Beyla,Cases,46,01/19/15
Guinea,Kindia,Cases,85,01/19/15
Guinea,Lola,Cases,87,01/19/15
Guinea,Boke,Cases,2,01/19/15
Guinea,Mamou,Cases,0,01/19/15
Guinea,Faranah,Cases,70,01/19/15
Guinea,Kankan,Cases,32,01/19/15
Guinea,Fria,Cases,2,01/19/15
Guinea,National,Deaths,"1,879",01/19/15
Guinea,Conakry,Deaths,208,01/19/15
Guinea,Gueckedou,Deaths,315,01/19/15
Guinea,Macenta,Deaths,500,01/19/15
Guinea,Dabola,Deaths,13,01/19/15
Guinea,Kissidougou,Deaths,72,01/19/15
Guinea,Dinguiraye,Deaths,1,01/19/15
Guinea,Telimele,Deaths,20,01/19/15
Guinea,Boffa,Deaths,21,01/19/15
Guinea,Kouroussa,Deaths,13,01/19/15
Guinea,Siguiri,Deaths,22,01/19/15
Guinea,Pita,Deaths,4,01/19/15
Guinea,Nzerekore,Deaths,179,01/19/15
Guinea,Yomou,Deaths,5,01/19/15
Guinea,Dubreka,Deaths,50,01/19/15
Guinea,For?cariah,Deaths,38,01/19/15
Guinea,Kerouane,Deaths,98,01/19/15
Guinea,Coyah,Deaths,91,01/19/15
Guinea,Dalaba,Deaths,2,01/19/15
Guinea,Beyla,Deaths,26,01/19/15
Guinea,Kindia,Deaths,62,01/19/15
Guinea,Lola,Deaths,62,01/19/15
Guinea,Boke,Deaths,0,01/19/15
Guinea,Mamou,Deaths,0,01/19/15
Guinea,Faranah,Deaths,54,01/19/15
Guinea,Kankan,Deaths,21,01/19/15
Guinea,Fria,Deaths,2,01/19/15
Sierra Leone,Bo,New cases,0,01/18/15
Sierra Leone,Bombali,New cases,1,01/18/15
Sierra Leone,Bonthe,New cases,0,01/18/15
Sierra Leone,Kailahun,New cases,0,01/18/15
Sierra Leone,Kambia,New cases,2,01/18/15
Sierra Leone,Kenema,New cases,0,01/18/15
Sierra Leone,Koinadugu,New cases,0,01/18/15
Sierra Leone,Kono,New cases,0,01/18/15
Sierra Leone,Moyamba,New cases,0,01/18/15
Sierra Leone,Port,New cases,10,01/18/15
Sierra Leone,Pujehun,New cases,0,01/18/15
Sierra Leone,Tonkolili,New cases,0,01/18/15
Sierra Leone,Western area rural,New cases,2,01/18/15
Sierra Leone,Western area urban,New cases,5,01/18/15
Sierra Leone,National,New cases,20,01/18/15
Sierra Leone,Bo,Suspected cases,154,01/18/15
Sierra Leone,Bombali,Suspected cases,130,01/18/15
Sierra Leone,Bonthe,Suspected cases,11,01/18/15
Sierra Leone,Kailahun,Suspected cases,18,01/18/15
Sierra Leone,Kambia,Suspected cases,50,01/18/15
Sierra Leone,Kenema,Suspected cases,176,01/18/15
Sierra Leone,Koinadugu,Suspected cases,46,01/18/15
Sierra Leone,Kono,Suspected cases,158,01/18/15
Sierra Leone,Moyamba,Suspected cases,98,01/18/15
Sierra Leone,Port,Suspected cases,347,01/18/15
Sierra Leone,Pujehun,Suspected cases,18,01/18/15
Sierra Leone,Tonkolili,Suspected cases,90,01/18/15
Sierra Leone,Western area rural,Suspected cases,280,01/18/15
Sierra Leone,Western area urban,Suspected cases,574,01/18/15
Sierra Leone,National,Suspected cases,"2,150",01/18/15
Sierra Leone,Bo,Probable cases,44,01/18/15
Sierra Leone,Bombali,Probable cases,25,01/18/15
Sierra Leone,Bonthe,Probable cases,1,01/18/15
Sierra Leone,Kailahun,Probable cases,67,01/18/15
Sierra Leone,Kambia,Probable cases,9,01/18/15
Sierra Leone,Kenema,Probable cases,0,01/18/15
Sierra Leone,Koinadugu,Probable cases,64,01/18/15
Sierra Leone,Kono,Probable cases,20,01/18/15
Sierra Leone,Moyamba,Probable cases,21,01/18/15
Sierra Leone,Port,Probable cases,2,01/18/15
Sierra Leone,Pujehun,Probable cases,2,01/18/15
Sierra Leone,Tonkolili,Probable cases,25,01/18/15
Sierra Leone,Western area rural,Probable cases,2,01/18/15
Sierra Leone,Western area urban,Probable cases,5,01/18/15
Sierra Leone,National,Probable cases,287,01/18/15
Sierra Leone,Bo,Confirmed cases,314,01/18/15
Sierra Leone,Bombali,Confirmed cases,979,01/18/15
Sierra Leone,Bonthe,Confirmed cases,5,01/18/15
Sierra Leone,Kailahun,Confirmed cases,565,01/18/15
Sierra Leone,Kambia,Confirmed cases,140,01/18/15
Sierra Leone,Kenema,Confirmed cases,498,01/18/15
Sierra Leone,Koinadugu,Confirmed cases,103,01/18/15
Sierra Leone,Kono,Confirmed cases,235,01/18/15
Sierra Leone,Moyamba,Confirmed cases,202,01/18/15
Sierra Leone,Port,Confirmed cases,"1,292",01/18/15
Sierra Leone,Pujehun,Confirmed cases,31,01/18/15
Sierra Leone,Tonkolili,Confirmed cases,442,01/18/15
Sierra Leone,Western area rural,Confirmed cases,"1,098",01/18/15
Sierra Leone,Western area urban,Confirmed cases,"1,999",01/18/15
Sierra Leone,National,Confirmed cases,"7,903",01/18/15
Sierra Leone,Bo,Cases,512,01/18/15
Sierra Leone,Bombali,Cases,"1,134",01/18/15
Sierra Leone,Bonthe,Cases,17,01/18/15
Sierra Leone,Kailahun,Cases,650,01/18/15
Sierra Leone,Kambia,Cases,199,01/18/15
Sierra Leone,Kenema,Cases,674,01/18/15
Sierra Leone,Koinadugu,Cases,213,01/18/15
Sierra Leone,Kono,Cases,413,01/18/15
Sierra Leone,Moyamba,Cases,321,01/18/15
Sierra Leone,Port,Cases,"1,641",01/18/15
Sierra Leone,Pujehun,Cases,51,01/18/15
Sierra Leone,Tonkolili,Cases,557,01/18/15
Sierra Leone,Western area rural,Cases,"1,380",01/18/15
Sierra Leone,Western area urban,Cases,"2,578",01/18/15
Sierra Leone,National,Cases,"10,340",01/18/15
Sierra Leone,Bo,Deaths,165,01/18/15
Sierra Leone,Bombali,Deaths,346,01/18/15
Sierra Leone,Bonthe,Deaths,7,01/18/15
Sierra Leone,Kailahun,Deaths,267,01/18/15
Sierra Leone,Kambia,Deaths,89,01/18/15
Sierra Leone,Kenema,Deaths,268,01/18/15
Sierra Leone,Koinadugu,Deaths,84,01/18/15
Sierra Leone,Kono,Deaths,159,01/18/15
Sierra Leone,Moyamba,Deaths,102,01/18/15
Sierra Leone,Port,Deaths,478,01/18/15
Sierra Leone,Pujehun,Deaths,21,01/18/15
Sierra Leone,Tonkolili,Deaths,173,01/18/15
Sierra Leone,Western area rural,Deaths,394,01/18/15
Sierra Leone,Western area urban,Deaths,592,01/18/15
Sierra Leone,National,Deaths,"3,145",01/18/15
Sierra Leone,Bo,New cases,0,01/19/15
Sierra Leone,Bombali,New cases,0,01/19/15
Sierra Leone,Bonthe,New cases,0,01/19/15
Sierra Leone,Kailahun,New cases,0,01/19/15
Sierra Leone,Kambia,New cases,0,01/19/15
Sierra Leone,Kenema,New cases,0,01/19/15
Sierra Leone,Koinadugu,New cases,0,01/19/15
Sierra Leone,Kono,New cases,0,01/19/15
Sierra Leone,Moyamba,New cases,0,01/19/15
Sierra Leone,Port,New cases,2,01/19/15
Sierra Leone,Pujehun,New cases,0,01/19/15
Sierra Leone,Tonkolili,New cases,3,01/19/15
Sierra Leone,Western area rural,New cases,0,01/19/15
Sierra Leone,Western area urban,New cases,2,01/19/15
Sierra Leone,National,New cases,7,01/19/15
Sierra Leone,Bo,Suspected cases,154,01/19/15
Sierra Leone,Bombali,Suspected cases,130,01/19/15
Sierra Leone,Bonthe,Suspected cases,11,01/19/15
Sierra Leone,Kailahun,Suspected cases,18,01/19/15
Sierra Leone,Kambia,Suspected cases,50,01/19/15
Sierra Leone,Kenema,Suspected cases,179,01/19/15
Sierra Leone,Koinadugu,Suspected cases,46,01/19/15
Sierra Leone,Kono,Suspected cases,166,01/19/15
Sierra Leone,Moyamba,Suspected cases,98,01/19/15
Sierra Leone,Port,Suspected cases,348,01/19/15
Sierra Leone,Pujehun,Suspected cases,18,01/19/15
Sierra Leone,Tonkolili,Suspected cases,90,01/19/15
Sierra Leone,Western area rural,Suspected cases,281,01/19/15
Sierra Leone,Western area urban,Suspected cases,577,01/19/15
Sierra Leone,National,Suspected cases,"2,166",01/19/15
Sierra Leone,Bo,Probable cases,44,01/19/15
Sierra Leone,Bombali,Probable cases,25,01/19/15
Sierra Leone,Bonthe,Probable cases,1,01/19/15
Sierra Leone,Kailahun,Probable cases,67,01/19/15
Sierra Leone,Kambia,Probable cases,9,01/19/15
Sierra Leone,Kenema,Probable cases,0,01/19/15
Sierra Leone,Koinadugu,Probable cases,64,01/19/15
Sierra Leone,Kono,Probable cases,20,01/19/15
Sierra Leone,Moyamba,Probable cases,21,01/19/15
Sierra Leone,Port,Probable cases,2,01/19/15
Sierra Leone,Pujehun,Probable cases,2,01/19/15
Sierra Leone,Tonkolili,Probable cases,25,01/19/15
Sierra Leone,Western area rural,Probable cases,2,01/19/15
Sierra Leone,Western area urban,Probable cases,5,01/19/15
Sierra Leone,National,Probable cases,287,01/19/15
Sierra Leone,Bo,Confirmed cases,314,01/19/15
Sierra Leone,Bombali,Confirmed cases,979,01/19/15
Sierra Leone,Bonthe,Confirmed cases,5,01/19/15
Sierra Leone,Kailahun,Confirmed cases,565,01/19/15
Sierra Leone,Kambia,Confirmed cases,140,01/19/15
Sierra Leone,Kenema,Confirmed cases,498,01/19/15
Sierra Leone,Koinadugu,Confirmed cases,103,01/19/15
Sierra Leone,Kono,Confirmed cases,235,01/19/15
Sierra Leone,Moyamba,Confirmed cases,202,01/19/15
Sierra Leone,Port,Confirmed cases,"1,293",01/19/15
Sierra Leone,Pujehun,Confirmed cases,31,01/19/15
Sierra Leone,Tonkolili,Confirmed cases,445,01/19/15
Sierra Leone,Western area rural,Confirmed cases,"1,098",01/19/15
Sierra Leone,Western area urban,Confirmed cases,"2,001",01/19/15
Sierra Leone,National,Confirmed cases,"7,909",01/19/15
Sierra Leone,Bo,Cases,512,01/19/15
Sierra Leone,Bombali,Cases,"1,134",01/19/15
Sierra Leone,Bonthe,Cases,17,01/19/15
Sierra Leone,Kailahun,Cases,650,01/19/15
Sierra Leone,Kambia,Cases,199,01/19/15
Sierra Leone,Kenema,Cases,677,01/19/15
Sierra Leone,Koinadugu,Cases,213,01/19/15
Sierra Leone,Kono,Cases,421,01/19/15
Sierra Leone,Moyamba,Cases,321,01/19/15
Sierra Leone,Port,Cases,"1,643",01/19/15
Sierra Leone,Pujehun,Cases,51,01/19/15
Sierra Leone,Tonkolili,Cases,560,01/19/15
Sierra Leone,Western area rural,Cases,"1,381",01/19/15
Sierra Leone,Western area urban,Cases,"2,583",01/19/15
Sierra Leone,National,Cases,"10,362",01/19/15
Sierra Leone,Bo,Deaths,165,01/19/15
Sierra Leone,Bombali,Deaths,346,01/19/15
Sierra Leone,Bonthe,Deaths,7,01/19/15
Sierra Leone,Kailahun,Deaths,267,01/19/15
Sierra Leone,Kambia,Deaths,89,01/19/15
Sierra Leone,Kenema,Deaths,268,01/19/15
Sierra Leone,Koinadugu,Deaths,84,01/19/15
Sierra Leone,Kono,Deaths,159,01/19/15
Sierra Leone,Moyamba,Deaths,102,01/19/15
Sierra Leone,Port,Deaths,479,01/19/15
Sierra Leone,Pujehun,Deaths,21,01/19/15
Sierra Leone,Tonkolili,Deaths,174,01/19/15
Sierra Leone,Western area rural,Deaths,397,01/19/15
Sierra Leone,Western area urban,Deaths,595,01/19/15
Sierra Leone,National,Deaths,"3,153",01/19/15
Liberia,Bomi County,New cases,0,01/10/15
Liberia,Bong County,New cases,-,01/10/15
Liberia,Gbarpolu County,New cases,0,01/10/15
Liberia,Grand Bassa,New cases,0,01/10/15
Liberia,Grand Cape Mount,New cases,5,01/10/15
Liberia,Grand Gedeh,New cases,0,01/10/15
Liberia,Grand Kru,New cases,0,01/10/15
Liberia,Lofa County,New cases,0,01/10/15
Liberia,Margibi County,New cases,0,01/10/15
Liberia,Maryland County,New cases,0,01/10/15
Liberia,Montserrado County,New cases,6,01/10/15
Liberia,Nimba County,New cases,0,01/10/15
Liberia,River Gee County,New cases,0,01/10/15
Liberia,RiverCess County,New cases,0,01/10/15
Liberia,Sinoe County,New cases,0,01/10/15
Liberia,National,New cases,11,01/10/15
Liberia,Bomi County,Suspected cases,91,01/10/15
Liberia,Bong County,Suspected cases,386,01/10/15
Liberia,Gbarpolu County,Suspected cases,16,01/10/15
Liberia,Grand Bassa,Suspected cases,53,01/10/15
Liberia,Grand Cape Mount,Suspected cases,115,01/10/15
Liberia,Grand Gedeh,Suspected cases,8,01/10/15
Liberia,Grand Kru,Suspected cases,14,01/10/15
Liberia,Lofa County,Suspected cases,175,01/10/15
Liberia,Margibi County,Suspected cases,436,01/10/15
Liberia,Maryland County,Suspected cases,17,01/10/15
Liberia,Montserrado County,Suspected cases,"1,918",01/10/15
Liberia,Nimba County,Suspected cases,86,01/10/15
Liberia,River Gee County,Suspected cases,7,01/10/15
Liberia,RiverCess County,Suspected cases,9,01/10/15
Liberia,Sinoe County,Suspected cases,28,01/10/15
Liberia,National,Suspected cases,"3,359",01/10/15
Liberia,Bomi County,Probable cases,69,01/10/15
Liberia,Bong County,Probable cases,35,01/10/15
Liberia,Gbarpolu County,Probable cases,3,01/10/15
Liberia,Grand Bassa,Probable cases,73,01/10/15
Liberia,Grand Cape Mount,Probable cases,52,01/10/15
Liberia,Grand Gedeh,Probable cases,0,01/10/15
Liberia,Grand Kru,Probable cases,18,01/10/15
Liberia,Lofa County,Probable cases,146,01/10/15
Liberia,Margibi County,Probable cases,441,01/10/15
Liberia,Maryland County,Probable cases,2,01/10/15
Liberia,Montserrado County,Probable cases,847,01/10/15
Liberia,Nimba County,Probable cases,131,01/10/15
Liberia,River Gee County,Probable cases,5,01/10/15
Liberia,RiverCess County,Probable cases,10,01/10/15
Liberia,Sinoe County,Probable cases,7,01/10/15
Liberia,National,Probable cases,"1,839",01/10/15
Liberia,Bomi County,Confirmed cases,139,01/10/15
Liberia,Bong County,Confirmed cases,150,01/10/15
Liberia,Gbarpolu County,Confirmed cases,16,01/10/15
Liberia,Grand Bassa,Confirmed cases,54,01/10/15
Liberia,Grand Cape Mount,Confirmed cases,92,01/10/15
Liberia,Grand Gedeh,Confirmed cases,3,01/10/15
Liberia,Grand Kru,Confirmed cases,4,01/10/15
Liberia,Lofa County,Confirmed cases,332,01/10/15
Liberia,Margibi County,Confirmed cases,391,01/10/15
Liberia,Maryland County,Confirmed cases,4,01/10/15
Liberia,Montserrado County,Confirmed cases,"1,776",01/10/15
Liberia,Nimba County,Confirmed cases,116,01/10/15
Liberia,River Gee County,Confirmed cases,8,01/10/15
Liberia,RiverCess County,Confirmed cases,24,01/10/15
Liberia,Sinoe County,Confirmed cases,18,01/10/15
Liberia,National,Confirmed cases,"3,127",01/10/15
Liberia,Bomi County,Cases,299,01/10/15
Liberia,Bong County,Cases,570,01/10/15
Liberia,Gbarpolu County,Cases,35,01/10/15
Liberia,Grand Bassa,Cases,180,01/10/15
Liberia,Grand Cape Mount,Cases,256,01/10/15
Liberia,Grand Gedeh,Cases,11,01/10/15
Liberia,Grand Kru,Cases,36,01/10/15
Liberia,Lofa County,Cases,653,01/10/15
Liberia,Margibi County,Cases,"1,268",01/10/15
Liberia,Maryland County,Cases,23,01/10/15
Liberia,Montserrado County,Cases,"4,536",01/10/15
Liberia,Nimba County,Cases,333,01/10/15
Liberia,River Gee County,Cases,20,01/10/15
Liberia,RiverCess County,Cases,43,01/10/15
Liberia,Sinoe County,Cases,53,01/10/15
Liberia,National,Cases,"8,316",01/10/15
Liberia,Bomi County,Deaths,168,01/10/15
Liberia,Bong County,Deaths,137,01/10/15
Liberia,Gbarpolu County,Deaths,13,01/10/15
Liberia,Grand Bassa,Deaths,79,01/10/15
Liberia,Grand Cape Mount,Deaths,136,01/10/15
Liberia,Grand Gedeh,Deaths,6,01/10/15
Liberia,Grand Kru,Deaths,27,01/10/15
Liberia,Lofa County,Deaths,389,01/10/15
Liberia,Margibi County,Deaths,577,01/10/15
Liberia,Maryland County,Deaths,19,01/10/15
Liberia,Montserrado County,Deaths,"1,870",01/10/15
Liberia,Nimba County,Deaths,60,01/10/15
Liberia,River Gee County,Deaths,9,01/10/15
Liberia,RiverCess County,Deaths,26,01/10/15
Liberia,Sinoe County,Deaths,20,01/10/15
Liberia,National,Deaths,"3,536",01/10/15
Liberia,Bomi County,New cases,0,01/11/15
Liberia,Bong County,New cases,0,01/11/15
Liberia,Gbarpolu County,New cases,0,01/11/15
Liberia,Grand Bassa,New cases,0,01/11/15
Liberia,Grand Cape Mount,New cases,2,01/11/15
Liberia,Grand Gedeh,New cases,0,01/11/15
Liberia,Grand Kru,New cases,0,01/11/15
Liberia,Lofa County,New cases,0,01/11/15
Liberia,Margibi County,New cases,2,01/11/15
Liberia,Maryland County,New cases,0,01/11/15
Liberia,Montserrado County,New cases,2,01/11/15
Liberia,Nimba County,New cases,0,01/11/15
Liberia,River Gee County,New cases,0,01/11/15
Liberia,RiverCess County,New cases,0,01/11/15
Liberia,Sinoe County,New cases,0,01/11/15
Liberia,National,New cases,6,01/11/15
Liberia,Bomi County,Suspected cases,91,01/11/15
Liberia,Bong County,Suspected cases,386,01/11/15
Liberia,Gbarpolu County,Suspected cases,16,01/11/15
Liberia,Grand Bassa,Suspected cases,53,01/11/15
Liberia,Grand Cape Mount,Suspected cases,117,01/11/15
Liberia,Grand Gedeh,Suspected cases,8,01/11/15
Liberia,Grand Kru,Suspected cases,14,01/11/15
Liberia,Lofa County,Suspected cases,175,01/11/15
Liberia,Margibi County,Suspected cases,438,01/11/15
Liberia,Maryland County,Suspected cases,17,01/11/15
Liberia,Montserrado County,Suspected cases,"1,920",01/11/15
Liberia,Nimba County,Suspected cases,86,01/11/15
Liberia,River Gee County,Suspected cases,7,01/11/15
Liberia,RiverCess County,Suspected cases,9,01/11/15
Liberia,Sinoe County,Suspected cases,28,01/11/15
Liberia,National,Suspected cases,"3,365",01/11/15
Liberia,Bomi County,Probable cases,69,01/11/15
Liberia,Bong County,Probable cases,35,01/11/15
Liberia,Gbarpolu County,Probable cases,3,01/11/15
Liberia,Grand Bassa,Probable cases,73,01/11/15
Liberia,Grand Cape Mount,Probable cases,52,01/11/15
Liberia,Grand Gedeh,Probable cases,0,01/11/15
Liberia,Grand Kru,Probable cases,18,01/11/15
Liberia,Lofa County,Probable cases,146,01/11/15
Liberia,Margibi County,Probable cases,441,01/11/15
Liberia,Maryland County,Probable cases,2,01/11/15
Liberia,Montserrado County,Probable cases,847,01/11/15
Liberia,Nimba County,Probable cases,131,01/11/15
Liberia,River Gee County,Probable cases,5,01/11/15
Liberia,RiverCess County,Probable cases,10,01/11/15
Liberia,Sinoe County,Probable cases,7,01/11/15
Liberia,National,Probable cases,"1,839",01/11/15
Liberia,Bomi County,Confirmed cases,139,01/11/15
Liberia,Bong County,Confirmed cases,150,01/11/15
Liberia,Gbarpolu County,Confirmed cases,16,01/11/15
Liberia,Grand Bassa,Confirmed cases,54,01/11/15
Liberia,Grand Cape Mount,Confirmed cases,92,01/11/15
Liberia,Grand Gedeh,Confirmed cases,3,01/11/15
Liberia,Grand Kru,Confirmed cases,4,01/11/15
Liberia,Lofa County,Confirmed cases,332,01/11/15
Liberia,Margibi County,Confirmed cases,391,01/11/15
Liberia,Maryland County,Confirmed cases,4,01/11/15
Liberia,Montserrado County,Confirmed cases,"1,776",01/11/15
Liberia,Nimba County,Confirmed cases,116,01/11/15
Liberia,River Gee County,Confirmed cases,8,01/11/15
Liberia,RiverCess County,Confirmed cases,24,01/11/15
Liberia,Sinoe County,Confirmed cases,18,01/11/15
Liberia,National,Confirmed cases,"3,127",01/11/15
Liberia,Bomi County,Cases,299,01/11/15
Liberia,Bong County,Cases,570,01/11/15
Liberia,Gbarpolu County,Cases,35,01/11/15
Liberia,Grand Bassa,Cases,180,01/11/15
Liberia,Grand Cape Mount,Cases,258,01/11/15
Liberia,Grand Gedeh,Cases,11,01/11/15
Liberia,Grand Kru,Cases,36,01/11/15
Liberia,Lofa County,Cases,653,01/11/15
Liberia,Margibi County,Cases,"1,270",01/11/15
Liberia,Maryland County,Cases,23,01/11/15
Liberia,Montserrado County,Cases,"4,538",01/11/15
Liberia,Nimba County,Cases,333,01/11/15
Liberia,River Gee County,Cases,20,01/11/15
Liberia,RiverCess County,Cases,43,01/11/15
Liberia,Sinoe County,Cases,53,01/11/15
Liberia,National,Cases,"8,322",01/11/15
Liberia,Bomi County,Deaths,168,01/11/15
Liberia,Bong County,Deaths,137,01/11/15
Liberia,Gbarpolu County,Deaths,13,01/11/15
Liberia,Grand Bassa,Deaths,79,01/11/15
Liberia,Grand Cape Mount,Deaths,138,01/11/15
Liberia,Grand Gedeh,Deaths,6,01/11/15
Liberia,Grand Kru,Deaths,27,01/11/15
Liberia,Lofa County,Deaths,389,01/11/15
Liberia,Margibi County,Deaths,577,01/11/15
Liberia,Maryland County,Deaths,19,01/11/15
Liberia,Montserrado County,Deaths,"1,870",01/11/15
Liberia,Nimba County,Deaths,60,01/11/15
Liberia,River Gee County,Deaths,9,01/11/15
Liberia,RiverCess County,Deaths,26,01/11/15
Liberia,Sinoe County,Deaths,20,01/11/15
Liberia,National,Deaths,"3,538",01/11/15
Liberia,Bomi County,New cases,1,01/12/15
Liberia,Bong County,New cases,0,01/12/15
Liberia,Gbarpolu County,New cases,0,01/12/15
Liberia,Grand Bassa,New cases,0,01/12/15
Liberia,Grand Cape Mount,New cases,3,01/12/15
Liberia,Grand Gedeh,New cases,0,01/12/15
Liberia,Grand Kru,New cases,0,01/12/15
Liberia,Lofa County,New cases,1,01/12/15
Liberia,Margibi County,New cases,4,01/12/15
Liberia,Maryland County,New cases,0,01/12/15
Liberia,Montserrado County,New cases,21,01/12/15
Liberia,Nimba County,New cases,0,01/12/15
Liberia,River Gee County,New cases,0,01/12/15
Liberia,RiverCess County,New cases,1,01/12/15
Liberia,Sinoe County,New cases,0,01/12/15
Liberia,National,New cases,31,01/12/15
Liberia,Bomi County,Suspected cases,91,01/12/15
Liberia,Bong County,Suspected cases,386,01/12/15
Liberia,Gbarpolu County,Suspected cases,16,01/12/15
Liberia,Grand Bassa,Suspected cases,53,01/12/15
Liberia,Grand Cape Mount,Suspected cases,120,01/12/15
Liberia,Grand Gedeh,Suspected cases,8,01/12/15
Liberia,Grand Kru,Suspected cases,14,01/12/15
Liberia,Lofa County,Suspected cases,176,01/12/15
Liberia,Margibi County,Suspected cases,442,01/12/15
Liberia,Maryland County,Suspected cases,17,01/12/15
Liberia,Montserrado County,Suspected cases,"1,940",01/12/15
Liberia,Nimba County,Suspected cases,86,01/12/15
Liberia,River Gee County,Suspected cases,7,01/12/15
Liberia,RiverCess County,Suspected cases,10,01/12/15
Liberia,Sinoe County,Suspected cases,28,01/12/15
Liberia,National,Suspected cases,"3,394",01/12/15
Liberia,Bomi County,Probable cases,70,01/12/15
Liberia,Bong County,Probable cases,35,01/12/15
Liberia,Gbarpolu County,Probable cases,3,01/12/15
Liberia,Grand Bassa,Probable cases,73,01/12/15
Liberia,Grand Cape Mount,Probable cases,52,01/12/15
Liberia,Grand Gedeh,Probable cases,0,01/12/15
Liberia,Grand Kru,Probable cases,18,01/12/15
Liberia,Lofa County,Probable cases,146,01/12/15
Liberia,Margibi County,Probable cases,441,01/12/15
Liberia,Maryland County,Probable cases,2,01/12/15
Liberia,Montserrado County,Probable cases,848,01/12/15
Liberia,Nimba County,Probable cases,131,01/12/15
Liberia,River Gee County,Probable cases,5,01/12/15
Liberia,RiverCess County,Probable cases,10,01/12/15
Liberia,Sinoe County,Probable cases,7,01/12/15
Liberia,National,Probable cases,"1,841",01/12/15
Liberia,Bomi County,Confirmed cases,139,01/12/15
Liberia,Bong County,Confirmed cases,150,01/12/15
Liberia,Gbarpolu County,Confirmed cases,16,01/12/15
Liberia,Grand Bassa,Confirmed cases,54,01/12/15
Liberia,Grand Cape Mount,Confirmed cases,92,01/12/15
Liberia,Grand Gedeh,Confirmed cases,3,01/12/15
Liberia,Grand Kru,Confirmed cases,4,01/12/15
Liberia,Lofa County,Confirmed cases,332,01/12/15
Liberia,Margibi County,Confirmed cases,391,01/12/15
Liberia,Maryland County,Confirmed cases,4,01/12/15
Liberia,Montserrado County,Confirmed cases,"1,776",01/12/15
Liberia,Nimba County,Confirmed cases,116,01/12/15
Liberia,River Gee County,Confirmed cases,8,01/12/15
Liberia,RiverCess County,Confirmed cases,24,01/12/15
Liberia,Sinoe County,Confirmed cases,18,01/12/15
Liberia,National,Confirmed cases,"3,127",01/12/15
Liberia,Bomi County,Cases,300,01/12/15
Liberia,Bong County,Cases,570,01/12/15
Liberia,Gbarpolu County,Cases,35,01/12/15
Liberia,Grand Bassa,Cases,180,01/12/15
Liberia,Grand Cape Mount,Cases,261,01/12/15
Liberia,Grand Gedeh,Cases,11,01/12/15
Liberia,Grand Kru,Cases,36,01/12/15
Liberia,Lofa County,Cases,654,01/12/15
Liberia,Margibi County,Cases,"1,274",01/12/15
